radio,mcc,mnc,lac,cellid,unit,lon,lat,range,samples,changeable,created,updated,averageSignalStrength
LTE,234,20,1048,99330,0,-0.1491,51.4754,890,32,1,1426891126,1750009923,0
LTE,234,10,4288,129033070,0,-0.1539,51.5588,8060,50,1,1427114416,1745158983,0
LTE,234,20,1287,346625,0,-0.2507,51.6582,500,50,1,1427217257,1743444841,0
LTE,234,20,1043,212737,0,-0.2497,51.5903,1714,33,1,1427236318,1741576382,0
LTE,234,20,1043,212738,0,-0.2612,51.5951,585,29,1,1427236319,1741537627,0
LTE,234,20,1043,212736,0,-0.2443,51.5998,1447,16,1,1427236318,1741110004,0
LTE,234,15,12306,76308,0,-0.1466,51.4746,507,50,1,1427300307,1729444263,0
GSM,234,30,2214,22748,0,0.2436,51.4499,2426,26,1,1427309858,1730287321,0
UMTS,234,10,22028,1854156,288,-0.4914,51.4715,500,31,1,1427571423,1756486866,0
UMTS,234,10,22028,1849192,105,-0.5,51.4816,3874,22,1,1427571478,1756486866,0
LTE,234,10,4288,128007022,0,-0.1585,51.5813,5047,28,1,1428270890,1743959222,0
LTE,234,20,1121,663553,0,-0.3906,51.4721,1000,10,1,1428413896,1756667763,0
LTE,234,20,1090,98562,0,-0.1317,51.4338,1834,50,1,1428864161,1731503582,0
LTE,234,20,1077,203777,0,-0.1437,51.4389,2881,38,1,1428864586,1729444264,0
LTE,234,20,1072,347906,0,-0.0692,51.4848,500,50,1,1428975928,1729734303,0
LTE,234,20,1076,168450,0,-0.1189,51.4678,560,102,1,1428975986,1723128846,0
LTE,234,20,1051,213506,0,-0.0891,51.5273,6212,31,1,1429039728,1747096262,0
LTE,234,20,1147,126208,0,0.1184,51.4917,688,27,1,1430102290,1754147848,0
LTE,234,20,1165,718337,0,-0.3264,51.5882,1026,50,1,1430237456,1744229521,0
LTE,234,20,1165,718338,0,-0.3367,51.5929,1576,147,1,1430237456,1725510843,0
LTE,234,20,1052,219136,0,-0.0569,51.5262,3596,20,1,1430340217,1754742002,0
LTE,234,10,4096,128116078,0,-0.4678,51.481,1174,18,1,1430374276,1756594141,0
LTE,234,10,4096,128113528,0,-0.5083,51.4674,713,117,1,1430944973,1711383554,0
UMTS,234,10,21012,824435,334,-0.2076,51.5898,1000,19,1,1431601077,1735146964,0
LTE,234,10,4096,128442754,0,-0.4113,51.4895,8560,50,1,1431638096,1750870922,0
LTE,234,10,4096,128526722,0,-0.398,51.4905,4931,27,1,1431638096,1750870922,0
LTE,234,10,4096,128059266,0,-0.412,51.474,3949,142,1,1431638096,1720010473,0
GSM,234,10,21481,17343,0,0.3125,51.3042,12133,49,1,1431884564,1740166501,0
LTE,234,20,1165,155393,0,-0.3331,51.5911,2654,50,1,1432635788,1744229521,0
LTE,234,20,1056,195585,0,-0.0424,51.5114,1768,32,1,1433350247,1752432130,0
LTE,234,20,1287,690433,0,-0.239,51.668,2654,50,1,1433764245,1738271584,0
LTE,234,20,1287,690432,0,-0.2401,51.6687,2782,50,1,1433764245,1738271584,0
LTE,234,20,1289,288002,0,-0.2411,51.6979,2240,33,1,1433764245,1738271582,0
LTE,234,20,1287,346624,0,-0.2516,51.6622,3296,93,1,1433764245,1719614522,0
LTE,234,20,1115,304641,0,-0.3445,51.4714,1325,23,1,1435165354,1756649523,0
LTE,234,10,14464,25909358,0,-0.3056,51.3894,1000,20,1,1435169455,1756420626,0
UMTS,234,10,22028,1865802,87,-0.4175,51.4147,1050,26,1,1435242591,1756576141,0
UMTS,234,10,21019,1280560,149,-0.4089,51.4053,1262,9,1,1435242590,1756570862,0
LTE,234,15,12296,180510,0,-0.1029,51.3498,3073,10,1,1435605933,1729718668,0
LTE,234,20,1176,1051904,0,0.0144,51.675,4988,46,1,1435756446,1738271583,0
LTE,234,10,4096,128113518,0,-0.5055,51.4731,945,102,1,1435765969,1711383553,0
LTE,234,10,4096,128700290,0,-0.4966,51.4986,12198,106,1,1435765969,1711383553,0
UMTS,234,10,22028,1868828,491,-0.4753,51.4288,851,28,1,1435765969,1756570922,0
LTE,234,10,4096,128700280,0,-0.4936,51.4935,553,34,1,1435765969,1754432947,0
UMTS,234,10,22028,1870598,424,-0.4959,51.5036,7292,48,1,1435765969,1756486866,0
LTE,234,10,4224,128211320,0,-0.4927,51.6548,11739,59,1,1435765970,1723052526,0
LTE,234,10,4224,128211310,0,-0.4918,51.6593,5128,43,1,1435765975,1711383549,0
UMTS,234,10,22020,1324486,88,-0.4491,51.6807,1000,68,1,1435765970,1723052527,0
LTE,234,10,4096,128000878,0,-0.4989,51.5039,4493,72,1,1435765969,1711383553,0
LTE,234,10,4096,128000888,0,-0.4979,51.4973,4893,30,1,1435765976,1754432947,0
LTE,234,10,4096,128700270,0,-0.4767,51.4941,7059,50,1,1435765976,1750870922,0
LTE,234,10,4096,128728942,0,-0.4579,51.4949,5691,48,1,1435765976,1750870922,0
LTE,234,10,4096,129108866,0,-0.4388,51.4945,2770,44,1,1435765976,1750870922,0
LTE,234,10,4096,129108856,0,-0.4327,51.4943,5884,37,1,1435765976,1750870922,0
LTE,234,10,4096,128728962,0,-0.4709,51.4944,4315,50,1,1435765976,1750870922,0
LTE,234,10,4096,128268162,0,-0.3816,51.4933,1321,32,1,1435765977,1714838768,0
LTE,234,10,4096,128526702,0,-0.3917,51.4901,7989,50,1,1435765977,1720010470,0
LTE,234,10,4096,128526712,0,-0.3856,51.4882,7566,50,1,1435765977,1750870922,0
UMTS,234,20,152,8288814,30,-0.5059,51.5045,2705,163,1,1435766214,1726587731,0
LTE,234,20,1119,148482,0,-0.442,51.4808,26593,32,1,1435766215,1720010472,0
LTE,234,20,1119,991234,0,-0.3985,51.4923,1274,13,1,1435766215,1720010470,0
LTE,234,20,1119,148480,0,-0.4009,51.4914,10684,109,1,1435766216,1720010477,0
LTE,234,20,1121,489216,0,-0.4024,51.4809,1046,29,1,1435766216,1756645743,0
LTE,234,20,1121,1190401,0,-0.4111,51.4697,1185,35,1,1435766216,1756667763,0
LTE,234,20,1131,716288,0,-0.4021,51.4049,2943,7,1,1435766217,1756576202,0
UMTS,234,20,152,8269782,208,-0.5004,51.5152,1862,200,1,1435766214,1726587732,0
LTE,234,20,1119,137985,0,-0.4118,51.4933,2899,13,1,1435766215,1720010472,0
LTE,234,20,1121,489218,0,-0.4107,51.4755,1000,22,1,1435743761,1756667764,0
UMTS,234,20,86,9427256,169,-0.4106,51.4305,1762,53,1,1435766217,1726587690,0
UMTS,234,20,152,8288816,225,-0.4982,51.493,4592,132,1,1435766214,1726587731,0
LTE,234,10,14352,25842808,0,-0.1042,51.5112,1338,21,1,1435902666,1710008882,0
LTE,234,20,1020,209154,0,-0.274,51.5186,966,50,1,1436643239,1736851504,0
LTE,234,10,4112,128501614,0,-0.0524,51.5366,2860,30,1,1437394181,1750548361,0
LTE,234,10,4112,128455042,0,-0.0577,51.5457,1303,24,1,1437394181,1745169362,0
LTE,234,10,4112,128220024,0,-0.0696,51.5472,1646,26,1,1437394181,1745169362,0
LTE,234,20,1042,1009921,0,-0.2446,51.6101,4752,34,1,1437490511,1741576382,0
UMTS,234,20,49,13071162,256,0.0867,51.5923,2346,104,1,1437500958,1712907611,0
LTE,234,20,1042,607234,0,-0.2446,51.607,4961,27,1,1437557044,1741576382,0
LTE,234,20,1042,607232,0,-0.2348,51.6,889,27,1,1437557044,1741576382,0
LTE,234,20,1040,679682,0,-0.229,51.5856,9014,29,1,1437558995,1741576382,0
LTE,234,20,1042,1009920,0,-0.2494,51.6138,1263,47,1,1437558996,1741576382,0
LTE,234,20,1107,134912,0,-0.254,51.5552,2116,50,1,1437558995,1742221864,0
LTE,234,20,1040,420097,0,-0.2391,51.5837,5133,109,1,1437558995,1723566370,0
LTE,234,20,1143,1035778,0,0.1185,51.5622,1654,15,1,1437588139,1755530581,0
LTE,234,20,1171,484864,0,-0.3756,51.6858,1308,27,1,1437642097,1741537626,0
LTE,234,20,1171,494592,0,-0.3975,51.6774,1011,73,1,1437647259,1722193986,0
LTE,234,20,1287,690434,0,-0.2726,51.6592,3871,71,1,1437647279,1719614522,0
LTE,234,20,1171,484865,0,-0.3712,51.6713,938,29,1,1437647278,1741445701,0
LTE,234,20,1170,1091072,0,-0.3466,51.6594,1384,200,1,1437817908,1712480525,0
LTE,234,20,1171,484866,0,-0.3838,51.6639,744,200,1,1437854392,1722193984,0
UMTS,234,20,152,8290068,454,-0.5103,51.5001,18565,138,1,1437925111,1726587731,0
UMTS,234,20,152,8297900,504,-0.4986,51.4841,1879,104,1,1437946855,1726587731,0
LTE,234,20,1143,1035776,0,0.1105,51.5625,2853,7,1,1437947854,1755511878,0
UMTS,234,10,22028,1861791,441,-0.443,51.4967,2193,30,1,1438707014,1748267287,0
GSM,234,30,2363,18499,0,-0.1385,51.689,2331,27,1,1438718962,1730140382,0
LTE,234,20,1289,663809,0,-0.2289,51.6855,1231,50,1,1438803533,1738271641,0
LTE,234,20,1176,279297,0,-0.0288,51.6822,2431,25,1,1438803544,1713796984,0
LTE,234,20,1289,663810,0,-0.2389,51.6945,1079,50,1,1438803533,1738271642,0
LTE,234,20,1176,488449,0,0.0115,51.6796,1314,50,1,1438803543,1733153117,0
GSM,234,30,2363,28031,0,-0.2395,51.6998,3087,124,1,1438971425,1724774344,0
GSM,234,30,2363,28029,0,-0.2313,51.697,2009,103,1,1438971425,1721123224,0
UMTS,234,20,1226,7215473,449,0.0452,51.6812,2378,50,1,1439018261,1730765524,0
UMTS,234,10,22028,1862441,454,-0.471,51.4803,1524,28,1,1439020828,1756643403,0
UMTS,234,10,21090,5929151,175,-0.1837,51.5135,1000,9,1,1439125829,1734795962,0
UMTS,234,10,21090,5919151,292,-0.178,51.506,1000,12,1,1439125834,1741107722,0
UMTS,234,10,21090,5927241,417,-0.1879,51.5136,1000,17,1,1439125829,1738254365,0
UMTS,234,10,21090,5917241,0,-0.1844,51.5155,1398,16,1,1439125829,1730833142,0
UMTS,234,10,21090,5923713,57,-0.186,51.508,994,30,1,1439125834,1750696802,0
UMTS,234,20,142,8447724,318,-0.2847,51.6293,4921,101,1,1439231598,1719174689,0
LTE,234,20,1121,264960,0,-0.3964,51.4758,1000,6,1,1439447013,1756645743,0
LTE,234,15,6157,128053022,0,-0.0223,51.5329,1261,36,1,1439562591,1720491965,0
LTE,234,15,12319,82972,0,-0.0743,51.5088,2436,34,1,1439562596,1725819438,0
LTE,234,15,12319,82982,0,-0.0761,51.514,1000,9,1,1439562596,1711825155,0
LTE,234,15,12319,82964,0,-0.074,51.5052,1721,24,1,1439562596,1743156722,0
LTE,234,15,12319,101394,0,-0.0886,51.5099,500,50,1,1439562595,1746983765,0
LTE,234,15,6157,128053012,0,-0.0182,51.5324,3316,16,1,1439562591,1717726682,0
LTE,234,15,12319,354846,0,-0.0811,51.5182,1000,12,1,1439562595,1733620443,0
LTE,234,15,12319,55570,0,-0.077,51.524,3760,22,1,1439562595,1742778962,0
LTE,234,20,1170,756225,0,-0.316,51.6398,1078,21,1,1439836532,1741579082,0
LTE,234,20,1170,756224,0,-0.3362,51.6497,1423,50,1,1439836532,1741579082,0
LTE,234,20,1042,1324801,0,-0.2373,51.5979,6398,109,1,1439836532,1723574401,0
LTE,234,20,1170,1091073,0,-0.3361,51.6498,6790,112,1,1439836535,1712480525,0
UMTS,234,20,152,8290066,8,-0.5058,51.4701,21329,113,1,1440268718,1726587731,0
UMTS,234,20,142,8448227,482,-0.2369,51.5989,1796,111,1,1440444648,1719174688,0
UMTS,234,20,142,8406322,109,-0.2397,51.5852,3181,157,1,1440444648,1719174688,0
GSM,234,30,2225,25983,0,-0.2502,51.6134,1427,74,1,1440878137,1719211762,0
LTE,234,10,4112,128500590,0,-0.073,51.5414,2065,31,1,1440958340,1750841821,0
LTE,234,10,4288,129271682,0,-0.1822,51.5474,3367,19,1,1441214225,1711817588,0
LTE,234,10,4288,129732728,0,-0.2019,51.547,8495,24,1,1441214456,1728111926,0
LTE,234,15,12297,148756,0,-0.1983,51.4288,2089,35,1,1441303480,1729718743,0
LTE,234,15,12299,361490,0,-0.0391,51.4938,4890,50,1,1441484589,1745117104,0
LTE,234,15,12290,343070,0,0.051,51.4373,1378,11,1,1441485113,1727554645,0
LTE,234,15,6187,128705812,0,-0.1879,51.5082,1882,6,1,1442421274,1710591129,0
GSM,234,30,2214,60320,0,0.2465,51.4415,2052,27,1,1442747755,1733851381,0
LTE,234,15,12319,55562,0,-0.0759,51.5229,1000,5,1,1442846320,1749937743,0
UMTS,234,10,22028,1852441,455,-0.4645,51.4812,3783,37,1,1442854030,1756643403,0
LTE,234,20,1363,623618,0,-0.0062,51.5597,6986,34,1,1443052563,1730765522,0
LTE,234,20,1345,1181952,0,-0.0183,51.531,6276,41,1,1443052563,1754531105,0
LTE,234,20,1153,308993,0,0.0586,51.6328,2788,28,1,1443052562,1730765523,0
UMTS,234,20,49,13056423,187,0.0115,51.5708,6787,45,1,1443052563,1712907607,0
LTE,234,20,1098,499713,0,-0.0356,51.5454,3261,30,1,1443052563,1746146343,0
LTE,234,20,1345,1086208,0,-0.024,51.539,4723,27,1,1443052563,1754531105,0
LTE,234,20,1345,1086210,0,-0.0227,51.5343,6617,25,1,1443052563,1754531104,0
LTE,234,20,1152,553472,0,0.017,51.569,6997,27,1,1443052563,1730765522,0
LTE,234,20,1363,623616,0,0.0018,51.5617,841,36,1,1443052563,1730765522,0
LTE,234,20,1152,553474,0,0.0055,51.568,7508,50,1,1443052563,1730765522,0
LTE,234,20,1158,469504,0,0.0401,51.6248,1712,15,1,1443052562,1712907608,0
LTE,234,20,1363,695553,0,-0.0123,51.5545,1990,47,1,1443052563,1730713867,0
UMTS,234,10,21012,806575,471,-0.2303,51.5702,1875,42,1,1443193880,1714838765,0
LTE,234,10,4288,128106370,0,-0.1737,51.5401,3307,25,1,1443193894,1739530934,0
LTE,234,10,4320,129191298,0,-0.183,51.5194,4354,42,1,1443193943,1738438683,0
UMTS,234,10,21090,5919141,223,-0.1644,51.5211,7327,32,1,1443193969,1738516638,0
LTE,234,10,14464,25909368,0,-0.3178,51.3885,1000,18,1,1441352312,1756420626,0
LTE,234,10,14464,25909378,0,-0.3119,51.3931,3210,33,1,1443194070,1756420627,0
LTE,234,10,4224,128058222,0,-0.3791,51.6787,6946,44,1,1443194100,1723052530,0
LTE,234,10,4224,128096110,0,-0.3624,51.6683,5318,36,1,1443194100,1723052530,0
UMTS,234,10,21019,1272340,284,-0.329,51.3856,1103,19,1,1443194140,1756420626,0
GSM,234,30,2363,18501,0,-0.1593,51.6861,886,28,1,1443253053,1729436641,0
GSM,234,30,2310,22724,0,0.267,51.599,2063,27,1,1443253053,1739537104,0
GSM,234,30,2080,29530,0,-0.1003,51.5104,1631,63,1,1443561058,1719211732,0
GSM,234,30,2080,35702,0,-0.1162,51.4998,1703,74,1,1443561077,1719211726,0
LTE,234,15,12296,180490,0,-0.0972,51.3473,10943,15,1,1443561293,1729718699,0
LTE,234,15,12296,19722,0,-0.0934,51.396,1615,18,1,1443561294,1729718668,0
LTE,234,15,12296,151326,0,-0.1509,51.2937,15261,35,1,1443561293,1729718698,0
LTE,234,15,12290,277790,0,-0.07,51.4054,1000,21,1,1443561294,1721414106,0
LTE,234,15,12306,76318,0,-0.1405,51.4776,2259,65,1,1443561305,1718495706,0
LTE,234,20,1077,201216,0,-0.0952,51.4459,1195,53,1,1443561325,1721327165,0
LTE,234,20,1075,202242,0,-0.0982,51.4735,716,50,1,1443561326,1728749646,0
LTE,234,20,1095,188416,0,-0.0701,51.4058,21871,50,1,1443561325,1726862103,0
LTE,234,20,1028,123905,0,-0.0997,51.5125,1206,29,1,1443561326,1748134263,0
LTE,234,20,1078,114689,0,-0.1024,51.4515,5617,79,1,1443561325,1720633506,0
LTE,234,20,1078,262913,0,-0.1062,51.4528,4386,28,1,1443561326,1720633508,0
LTE,234,20,1091,156673,0,-0.077,51.4302,1422,7,1,1443561315,1720633504,0
LTE,234,20,1076,259841,0,-0.0975,51.4623,867,31,1,1443561326,1728925682,0
LTE,234,20,1091,156672,0,-0.0864,51.4465,3341,31,1,1443561325,1720633505,0
LTE,234,20,1078,114688,0,-0.0971,51.4575,5277,84,1,1443561326,1721327165,0
LTE,234,20,1096,111872,0,-0.0736,51.4186,1524,4,1,1443561325,1720633502,0
LTE,234,20,1075,202240,0,-0.0954,51.4748,2276,50,1,1443561326,1728749646,0
LTE,234,20,1095,188417,0,-0.0801,51.381,19037,11,1,1443561315,1726862103,0
LTE,234,15,12297,103946,0,-0.191,51.4404,19285,24,1,1443561312,1729718743,0
LTE,234,15,12297,103956,0,-0.1925,51.4368,2615,35,1,1443561312,1729718743,0
UMTS,234,20,1240,15848186,509,-0.1873,51.5477,3141,117,1,1443561314,1712907603,0
LTE,234,15,12319,209446,0,-0.108,51.5255,1485,12,1,1443561336,1715497808,0
GSM,234,30,2080,30217,0,-0.1194,51.5041,1218,125,1,1443561336,1719211739,0
UMTS,234,20,142,8391913,486,-0.2234,51.5675,2985,42,1,1443561327,1719174688,0
LTE,234,20,1063,385537,0,-0.1708,51.4632,2984,27,1,1443561337,1750009923,0
LTE,234,20,1131,1077760,0,-0.4046,51.3745,1000,31,1,1443561344,1711882386,0
LTE,234,20,1007,735233,0,-0.1236,51.535,1411,27,1,1443561367,1747687725,0
UMTS,234,20,1240,15826190,334,-0.1557,51.5426,1000,35,1,1443561362,1720563848,0
LTE,234,15,12299,399390,0,-0.0112,51.5227,1205,19,1,1443561372,1717726682,0
LTE,234,20,1117,808706,0,-0.3911,51.5051,2668,29,1,1443561373,1711825153,0
LTE,234,20,1025,196353,0,-0.1893,51.5187,975,26,1,1443561372,1754147848,0
UMTS,234,20,142,8391912,138,-0.2275,51.5703,2015,138,1,1443561362,1719174687,0
UMTS,234,20,1240,15817207,98,-0.1974,51.5205,2849,97,1,1443561372,1718237641,0
LTE,234,20,1025,196354,0,-0.1992,51.5211,778,33,1,1443561372,1754147847,0
LTE,234,20,1113,136448,0,-0.3482,51.5102,3420,67,1,1443561373,1725218885,0
LTE,234,15,12299,23826,0,-0.042,51.5129,1000,9,1,1443561372,1742778963,0
LTE,234,20,1119,137984,0,-0.4061,51.5006,3343,36,1,1443561373,1720010472,0
LTE,234,15,12319,209436,0,-0.1074,51.5233,1001,28,1,1443561386,1750602962,0
LTE,234,15,12319,209428,0,-0.1109,51.5237,3566,21,1,1443561386,1751598722,0
LTE,234,15,12319,94474,0,-0.0525,51.5074,6960,20,1,1443561386,1732695964,0
LTE,234,15,6187,128094494,0,-0.152,51.5239,1836,15,1,1443561394,1720896187,0
LTE,234,20,1056,743938,0,-0.0549,51.5137,2428,41,1,1443561413,1751421004,0
LTE,234,20,1056,92418,0,-0.0358,51.5119,4045,50,1,1443561413,1741301223,0
LTE,234,20,1056,743937,0,-0.0469,51.5114,2098,34,1,1443561413,1752432130,0
LTE,234,15,12296,754462,0,-0.2205,51.412,6198,32,1,1443561414,1729718702,0
UMTS,234,20,39,12953536,398,-0.0542,51.5107,3243,33,1,1443561413,1715451665,0
LTE,234,20,1056,195586,0,-0.0475,51.5113,1873,31,1,1443561413,1752432130,0
LTE,234,20,1055,124417,0,-0.081,51.5083,1185,35,1,1443561413,1750009865,0
LTE,234,20,1111,787458,0,-0.3414,51.5102,7863,132,1,1443561400,1725218885,0
UMTS,234,20,1240,15858140,443,-0.1744,51.5163,2869,19,1,1443561401,1718237643,0
LTE,234,20,1018,205058,0,-0.1624,51.5231,1665,111,1,1443561417,1718562845,0
LTE,234,20,1056,195584,0,-0.0434,51.512,1905,24,1,1443561404,1751421004,0
LTE,234,20,1102,615680,0,0.0045,51.5305,825,48,1,1443561404,1730765522,0
LTE,234,20,1050,597248,0,-0.1296,51.4804,521,50,1,1443561444,1744807082,0
LTE,234,20,1050,597250,0,-0.1384,51.4801,3495,44,1,1443561444,1711882390,0
LTE,234,20,1007,84992,0,-0.1266,51.5358,853,50,1,1443561444,1741555864,0
LTE,234,15,12319,101404,0,-0.0923,51.5084,2749,84,1,1443561458,1725819438,0
LTE,234,15,12306,108042,0,-0.1845,51.4947,3103,18,1,1443561451,1710591128,0
LTE,234,15,12297,342046,0,-0.1915,51.4919,4985,21,1,1443561451,1710591128,0
LTE,234,15,12306,148500,0,-0.173,51.4953,1258,23,1,1443561451,1726937105,0
LTE,234,20,1008,91650,0,-0.1144,51.5321,1000,18,1,1443561473,1751421003,0
LTE,234,20,1057,178434,0,-0.2476,51.4932,691,44,1,1443561489,1746983770,0
LTE,234,20,1119,766976,0,-0.369,51.4899,8479,112,1,1443561479,1720010478,0
LTE,234,20,1057,178432,0,-0.2326,51.4945,8113,49,1,1443561489,1746983770,0
LTE,234,20,1119,610049,0,-0.3527,51.4928,5961,37,1,1443561479,1720010478,0
LTE,234,20,1113,1204225,0,-0.3152,51.4939,7586,16,1,1443561479,1709331669,0
LTE,234,15,12290,259092,0,0.0978,51.3714,669,34,1,1443561486,1736427842,0
LTE,234,15,12319,242726,0,-0.113,51.5096,1476,28,1,1443561484,1735142041,0
LTE,234,15,12290,98590,0,0.0705,51.3904,4374,27,1,1443561485,1736416508,0
LTE,234,15,12290,323594,0,0.0945,51.3716,1000,24,1,1443561486,1736427842,0
LTE,234,15,12319,242708,0,-0.0995,51.5098,1644,13,1,1443561484,1728749645,0
LTE,234,15,12290,323614,0,0.0867,51.3769,1495,13,1,1443561485,1736416508,0
LTE,234,15,12306,78878,0,-0.1331,51.48,1000,19,1,1443561482,1725147789,0
LTE,234,15,12319,242716,0,-0.1048,51.5129,3160,50,1,1443561484,1728947825,0
LTE,234,15,12299,99338,0,-0.0574,51.4912,1000,7,1,1443561485,1721522285,0
LTE,234,15,12290,217610,0,0.0842,51.3788,1226,5,1,1441598567,1736416508,0
LTE,234,15,12290,323604,0,0.0837,51.3707,2381,50,1,1443561486,1736416508,0
LTE,234,15,12297,320286,0,-0.1772,51.4543,2660,32,1,1443561482,1729718702,0
LTE,234,15,12290,225802,0,0.0323,51.4242,3733,26,1,1443561499,1736416507,0
LTE,234,15,12319,82962,0,-0.0725,51.5091,1199,34,1,1443561514,1719159362,0
LTE,234,20,1049,794112,0,-0.1303,51.4885,5820,118,1,1443561519,1719084783,0
LTE,234,15,12319,354854,0,-0.08,51.519,1000,19,1,1443561527,1754742002,0
LTE,234,20,1136,171009,0,-0.2147,51.4149,3985,39,1,1443561525,1711882388,0
LTE,234,20,1183,1104386,0,0.0038,51.4487,889,50,1,1443561528,1736416507,0
LTE,234,20,1069,94465,0,-0.0438,51.4872,4421,30,1,1443561528,1743309245,0
LTE,234,20,1069,108801,0,-0.0448,51.4666,28836,30,1,1443561528,1751598723,0
LTE,234,20,1069,108800,0,-0.0452,51.4852,3871,30,1,1443561542,1747182062,0
LTE,234,20,1074,673280,0,-0.057,51.4663,2551,7,1,1443561542,1719005764,0
LTE,234,20,1069,108802,0,-0.0503,51.484,3579,41,1,1443561542,1720318931,0
LTE,234,20,1080,201474,0,-0.0117,51.4571,1258,18,1,1443561528,1736416506,0
LTE,234,20,1080,169730,0,-0.0141,51.4609,2180,28,1,1443561528,1745117105,0
LTE,234,20,1183,157184,0,0.0105,51.4403,5300,18,1,1443561528,1736416507,0
UMTS,234,20,33,12705802,475,0.0897,51.3576,2142,49,1,1443561541,1736416508,0
LTE,234,20,1080,169729,0,-0.0085,51.4582,2665,64,1,1443561541,1717703125,0
LTE,234,20,1074,129280,0,-0.0438,51.4749,588,34,1,1443561541,1751598723,0
LTE,234,20,1069,97281,0,-0.0377,51.4859,2751,33,1,1443561528,1750009925,0
UMTS,234,20,33,12705944,350,0.1015,51.3537,7452,50,1,1443561541,1736416508,0
LTE,234,15,12319,229670,0,-0.11,51.5227,1477,23,1,1443561545,1742483747,0
LTE,234,15,12306,412436,0,-0.1803,51.4969,3648,9,1,1443561549,1719174682,0
LTE,234,15,12319,229650,0,-0.1069,51.5211,1000,13,1,1442568408,1728338943,0
LTE,234,20,1054,553217,0,-0.0567,51.5136,2817,18,1,1443561563,1743309244,0
LTE,234,20,1301,1112065,0,0.2882,51.5612,2366,26,1,1443561561,1733153119,0
LTE,234,20,1301,1112066,0,0.2702,51.5871,3542,23,1,1443561555,1732990743,0
LTE,234,20,1053,118784,0,-0.0819,51.518,2292,20,1,1443561571,1738625164,0
LTE,234,20,1345,1086209,0,-0.0167,51.5393,1000,19,1,1441787977,1743793086,0
LTE,234,20,1345,1181954,0,-0.0193,51.529,6433,10,1,1443561571,1744426565,0
LTE,234,20,1100,159234,0,0.0018,51.5435,1095,49,1,1443561590,1732385165,0
LTE,234,20,1002,80130,0,-0.1011,51.5205,1000,11,1,1443561570,1741555862,0
LTE,234,20,1054,1023488,0,-0.0747,51.5215,1000,14,1,1443561591,1749913144,0
LTE,234,20,1102,615682,0,-0.0011,51.5339,1546,23,1,1443561590,1750556222,0
LTE,234,20,1052,219138,0,-0.0626,51.5224,2618,27,1,1443561590,1752432130,0
LTE,234,20,1051,165889,0,-0.0748,51.5227,572,28,1,1443561591,1752432130,0
UMTS,234,20,1240,15797439,360,-0.1628,51.5279,3884,19,1,1443561610,1712907602,0
LTE,234,20,1229,149761,0,-0.3028,51.3918,2149,49,1,1443561596,1711882387,0
LTE,234,20,1135,109568,0,-0.1976,51.4322,5085,37,1,1443561606,1711882388,0
LTE,234,20,1168,1122050,0,-0.4023,51.5543,9387,6,1,1443561623,1725593882,0
LTE,234,20,1104,100353,0,-0.2817,51.5479,7170,50,1,1443561623,1744229701,0
LTE,234,20,1344,205824,0,-0.156,51.5232,9737,33,1,1443561623,1730474042,0
UMTS,234,20,1205,7395725,37,-0.4171,51.5647,1000,35,1,1443561623,1712907605,0
LTE,234,20,1018,205057,0,-0.1585,51.5268,4500,85,1,1443561624,1720896188,0
UMTS,234,10,22028,1854308,120,-0.3953,51.4682,1291,23,1,1443889111,1756585262,0
LTE,234,20,1131,948994,0,-0.3967,51.3771,1618,38,1,1443848396,1711882386,0
LTE,234,20,1131,948993,0,-0.3788,51.3787,1307,26,1,1443848624,1711882386,0
UMTS,234,20,86,9380700,371,-0.4147,51.4208,1000,30,1,1443900209,1726587689,0
LTE,234,15,12296,102674,0,-0.1117,51.3405,1255,10,1,1444147127,1721414105,0
LTE,234,15,12296,15646,0,-0.1341,51.4213,2064,7,1,1445183768,1720771084,0
LTE,234,20,1159,1574400,0,-0.0384,51.6328,1805,40,1,1445976964,1713796984,0
LTE,234,20,1160,536065,0,-0.0075,51.6003,6278,50,1,1446081157,1754742004,0
LTE,234,20,1050,1103873,0,-0.1125,51.4824,3462,80,1,1446630181,1720010481,0
GSM,234,30,2080,17965,0,-0.1257,51.5071,1000,20,1,1446649950,1719211735,0
GSM,234,30,2369,23810,0,-0.1342,51.511,1000,36,1,1446650485,1719211752,0
GSM,234,30,2369,23808,0,-0.1318,51.5119,1000,52,1,1446650485,1719211757,0
GSM,234,30,2369,15749,0,-0.1359,51.5113,2142,91,1,1446652641,1719211755,0
GSM,234,30,2369,15748,0,-0.1317,51.5092,1000,97,1,1446652776,1719211757,0
GSM,234,30,2369,23809,0,-0.1337,51.5104,1000,84,1,1446654118,1719211755,0
